"ori_node";"des_node";"ori_layer"
163084;44477;4
163084;45737;4
163084;144454;4
163084;169913;4
163084;176225;4
163084;238770;4
163084;239408;4
163183;127952;4
163302;172543;4
163303;135811;4
163318;169609;4
163666;1295;4
163666;24513;4
163666;25945;4
163666;31793;4
163666;44113;4
163779;5334;4
163779;221296;4
163792;14588;4
165375;18172;4
165376;26856;4
165597;206883;4
165845;175592;4
165846;155987;4
165950;247929;4
166254;220731;4
166256;91637;4
166350;70284;4
166382;224881;4
166409;217275;4
166691;132562;4
167487;412;4
167487;17151;4
167487;44089;4
167487;225350;4
167604;249107;4
167607;225025;4
167608;167604;4
167610;167607;4
167954;126007;4
167955;205985;4
167960;102848;4
167968;176119;4
168255;56025;4
168255;208627;4
168257;178049;4
168625;99691;4
168681;204091;4
168906;251906;4
169208;18857;4
169208;174349;4
169208;192064;4
169208;247802;4
169208;249338;4
169603;5044;4
169603;15522;4
169603;17099;4
169603;38398;4
169603;254185;4
169609;6605;4
169609;8874;4
169609;15522;4
169609;15654;4
169609;22446;4
169609;31874;4
169609;34360;4
169609;42649;4
169609;45024;4
169609;45115;4
169609;52766;4
169609;68829;4
169609;89119;4
169609;144126;4
169609;212357;4
169693;133702;4
169694;125046;4
169712;231447;4
169913;42006;4
169913;48996;4
170798;13653;4
170798;231447;4
172535;5080;4
172535;47768;4
172543;151054;4
172731;122685;4
173148;134566;4
173151;231294;4
173246;119840;4
173390;46311;4
173390;123401;4
173792;12234;4
173852;110225;4
173862;183669;4
173950;85556;4
173951;224650;4
174250;239419;4
174250;249338;4
174278;255994;4
174297;143813;4
174320;5273;4
174320;161217;4
174349;169208;4
174349;247802;4
174380;76020;4
174516;64408;4
174516;64409;4
174660;117063;4
174911;64459;4
174921;209753;4
175004;35425;4
175004;259907;4
175592;77166;4
175593;165846;4
175723;16401;4
175723;34211;4
175910;117468;4
175910;254190;4
176064;166254;4
176065;77312;4
176079;212825;4
176119;141940;4
176225;144454;4
176225;163084;4
176783;7399;4
176783;46771;4
176783;47492;4
176783;76548;4
176783;159870;4
176783;180647;4
176783;192528;4
176783;214121;4
176783;224605;4
176866;222551;4
176867;70803;4
177013;16358;4
177013;126575;4
177080;144126;4
177080;193647;4
177080;218098;4
177080;253209;4
177224;198864;4
177620;257020;4
177629;209715;4
177799;177807;4
177804;116095;4
177806;177804;4
177807;167968;4
177942;6669;4
177947;158845;4
178047;168255;4
178049;183668;4
178049;213490;4
178091;22719;4
178091;28846;4
178252;7564;4
178293;80031;4
178494;248443;4
179073;3486;4
179073;38473;4
179073;40004;4
179073;219191;4
179494;169694;4
179576;158683;4
180216;31173;4
180216;41953;4
180351;169712;4
180352;9429;4
180647;5334;4
180647;31481;4
180647;47492;4
180647;76548;4
180647;77022;4
180647;176783;4
180647;238154;4
180898;180901;4
180899;122084;4
180901;145365;4
181012;188834;4
181442;204677;4
181515;22508;4
181515;36943;4
181642;130818;4
182221;232817;4
182565;136417;4
182565;221874;4
182729;42006;4
182729;212592;4
183240;47492;4
183241;203771;4
183407;5080;4
183407;236965;4
183668;251683;4
183669;178047;4
183746;173950;4
184253;217009;4
184369;167610;4
184594;177799;4
184695;21525;4
185067;169609;4
185101;9493;4
185101;239419;4
185111;74305;4
185248;7300;4
185248;153403;4
185248;196899;4
185397;214430;4
185587;5080;4
185587;101597;4
186483;2535;4
186483;18050;4
186637;35210;4
186637;42649;4
186935;155026;4
187067;96255;4
187357;139820;4
187575;187577;4
187577;177806;4
187668;130138;4
187726;103837;4
188010;190318;4
188140;90864;4
188559;121414;4
188559;260045;4
188799;84542;4
188834;202283;4
189117;39109;4
189117;46771;4
189117;47492;4
189117;47768;4
189117;76548;4
189117;201952;4
189152;193349;4
189156;134357;4
189501;3922;4
189501;82408;4
189501;91994;4
189543;240111;4
189550;56027;4
189550;85557;4
189550;141911;4
189550;168257;4
189550;240111;4
189578;119256;4
189655;207605;4
190318;133587;4
190635;126282;4
191000;101002;4
191014;1807;4
191014;5080;4
191014;8874;4
191014;12162;4
191014;31358;4
191014;40903;4
191014;127265;4
191014;144126;4
191014;218707;4
191491;18273;4
191558;137028;4
191600;23853;4
191600;34498;4
191600;144126;4
191765;49646;4
191765;239408;4
192032;248443;4
192033;207039;4
192064;16116;4
192064;22826;4
192064;169208;4
192296;41967;4
192296;92563;4
192497;70283;4
192528;1508;4
192528;46771;4
192528;47492;4
192528;76548;4
192528;159870;4
192528;176783;4
192528;224605;4
192640;207608;4
192640;242526;4
192642;76017;4
192642;82803;4
192916;114585;4
192916;118030;4
192916;139810;4
192916;144454;4
192916;161333;4
192916;163779;4
192916;261462;4
192962;244168;4
193284;254133;4
193349;203132;4
193398;177629;4
193647;7465;4
193647;8561;4
193647;9042;4
193647;21525;4
193647;22604;4
193647;42649;4
193647;43531;4
193647;144126;4
193647;177080;4
193647;250635;4
193683;8860;4
193683;28843;4
193683;218707;4
193693;90989;4
193693;159870;4
193765;90864;4
193765;144126;4
194047;53192;4
194054;87180;4
194386;242222;4
194386;251225;4
194676;15778;4
194676;40426;4
195356;89099;4
195357;40227;4
195396;5334;4
195396;38910;4
195396;75475;4
195396;232956;4
195757;52634;4
196610;42551;4
196610;98084;4
196899;153403;4
197043;254852;4
197166;621;4
197166;12695;4
197166;155026;4
197168;237915;4
197412;187067;4
197488;14542;4
197488;18047;4
197491;3772;4
197491;5334;4
197491;122454;4
198779;198861;4
198861;138473;4
198864;174911;4
198880;255950;4
199057;5749;4
199057;13258;4
199057;22717;4
199057;31712;4
199157;224493;4
199626;140991;4
200168;9397;4
200168;209812;4
200757;5334;4
200757;50244;4
200865;83489;4
200865;231447;4
201177;210853;4
201189;230382;4
201356;65617;4
201952;5080;4
201952;215694;4
201953;189117;4
201953;207133;4
202283;214162;4
202433;221870;4
202577;127388;4
202758;90989;4
202758;240455;4
202887;162900;4
202888;245197;4
202943;42006;4
203132;173862;4
203133;60313;4
203529;221895;4
203771;47257;4
204090;168681;4
204091;65607;4
204470;98673;4
204677;204719;4
204677;214431;4
204719;160087;4
204719;204677;4
204735;105630;4
204738;86852;4
204741;214418;4
204956;10156;4
205985;250882;4
206213;150803;4
206228;206235;4
206235;186935;4
206773;118554;4
206883;237395;4
206884;192962;4
207029;24305;4
207029;24500;4
207039;154817;4
207129;137768;4
207129;201952;4
207129;260748;4
207133;26108;4
207605;192640;4
207608;124257;4
207981;8874;4
207981;42649;4
207982;12653;4
207982;31481;4
208216;40004;4
208216;227493;4
208627;52288;4
208900;85046;4
209456;199157;4
209545;209456;4
209715;106502;4
209753;122116;4
209812;7267;4
209812;20749;4
209812;45837;4
209812;200168;4
210239;59874;4
210239;174380;4
210851;183746;4
210852;179576;4
210853;166256;4
210870;154813;4
211970;177224;4
212360;169609;4
212566;44423;4
212566;50329;4
212566;91994;4
212566;161217;4
212592;5334;4
212592;42006;4
212592;87129;4
212592;182729;4
212825;182565;4
213367;142480;4
213376;163084;4
213490;158478;4
213490;158479;4
213979;71983;4
213981;89352;4
214121;76548;4
214121;176783;4
214162;115508;4
214162;214524;4
214190;37047;4
214190;216893;4
214415;204738;4
214418;70799;4
214430;101729;4
214431;222714;4
214524;247514;4
215104;210870;4
215166;225091;4
215167;130115;4
215347;65617;4
215359;83174;4
215636;5749;4
215636;131828;4
215694;152785;4
215694;201953;4
215694;252251;4
215694;260748;4
215877;54121;4
215925;196610;4
215932;215925;4
216057;86629;4
216057;144126;4
216058;23853;4
216058;23967;4
216058;32327;4
216058;90864;4
216066;185397;4
216427;20444;4
216427;127508;4
216639;233851;4
216639;244913;4
216893;214190;4
216893;238154;4
216952;17444;4
216952;133102;4
217009;101002;4
217273;168625;4
217275;224915;4
217300;8561;4
217300;8661;4
217660;7920;4
217660;9323;4
217660;22604;4
217660;32014;4
217660;36610;4
217660;42649;4
217660;47492;4
217724;113617;4
218004;194047;4
218098;25104;4
218100;177080;4
218174;134358;4
218186;259163;4
218707;1807;4
218707;8860;4
218707;20123;4
218707;47768;4
218707;109469;4
218707;191014;4
218707;193683;4
218714;83484;4
219191;3486;4
219191;179073;4
219445;99726;4
219760;34162;4
219760;233347;4
219768;112492;4
220019;251718;4
220076;45387;4
220076;82432;4
220543;84180;4
220630;129872;4
220630;220633;4
220633;7586;4
220633;220630;4
220731;210851;4
220947;647;4
220990;134364;4
220990;249338;4
221020;38380;4
221021;239408;4
221296;173151;4
221433;15113;4
221868;62958;4
221868;63147;4
221869;151481;4
221870;221875;4
221871;221872;4
221872;100611;4
221874;96160;4
221875;176079;4
221895;214162;4
221977;62336;4
221977;210239;4
222195;23967;4
222195;41573;4
222549;176867;4
222551;153545;4
222677;131071;4
222678;202433;4
222714;197412;4
222979;50505;4
222979;75920;4
223219;60784;4
223486;90864;4
223486;108338;4
223680;97611;4
223680;123428;4
223799;135215;4
224332;42049;4
224332;42649;4
224493;110740;4
224514;12745;4
224514;50168;4
224514;90075;4
224595;160503;4
224605;1508;4
224605;47492;4
224605;112655;4
224605;176783;4
224605;192528;4
224605;227493;4
224647;7569;4
224647;17490;4
224650;201177;4
224677;9323;4
224677;142033;4
224677;251328;4
224881;7920;4
224881;108209;4
224915;141908;4
224916;143616;4
225025;114136;4
225071;262;4
225071;20894;4
225091;234720;4
225092;215167;4
225350;26619;4
225356;33015;4
225762;2837;4
225762;43228;4
226066;74617;4
226702;94035;4
227126;217273;4
227356;160709;4
227358;117468;4
227493;47492;4
227493;112655;4
227493;134364;4
227493;208216;4
227498;1508;4
227498;7399;4
227498;112655;4
227606;114286;4
227646;109985;4
227646;247802;4
227737;12653;4
227737;14170;4
227737;23853;4
227737;31481;4
227737;34162;4
227737;37490;4
227737;53775;4
227737;144126;4
227737;260825;4
228342;213376;4
228342;253458;4
228418;40903;4
228419;139075;4
228463;60784;4
228601;1459;4
228601;5826;4
229593;67945;4
230382;224595;4
230387;240112;4
230802;58746;4
231294;231295;4
231295;120304;4
231295;232081;4
231296;231295;4
231447;29635;4
231447;47492;4
231475;43228;4
231949;151184;4
231950;136771;4
232021;33931;4
232021;236965;4
232079;106928;4
232081;232086;4
232082;231296;4
232086;232079;4
232123;3921;4
232123;144126;4
232541;216066;4
232817;245455;4
232818;60694;4
232956;184369;4
232956;195396;4
233007;162751;4
233261;9961;4
233261;20753;4
233347;18044;4
233347;219760;4
233549;130138;4
233549;160112;4
233757;95005;4
233851;43531;4
233851;47492;4
233851;244913;4
234322;206228;4
234431;7920;4
234431;42551;4
234542;241659;4
234609;87661;4
234713;222678;4
234720;141940;4
234988;225356;4
235274;167954;4
235814;234713;4
236238;195396;4
236640;114283;4
236811;47257;4
236811;48599;4
236811;90989;4
236965;183407;4
236965;232021;4
237395;193398;4
237601;12154;4
237704;50698;4
237723;218186;4
237915;203529;4
237953;28377;4
237953;43187;4
238154;76548;4
238154;77022;4
238154;180647;4
238154;216893;4
238181;227606;4
238316;3960;4
238770;144454;4
238770;163084;4
238968;99496;4
239408;730;4
239408;42006;4
239408;49646;4
239408;134415;4
239408;144454;4
239408;163084;4
239408;176225;4
239408;191765;4
239408;220076;4
239419;174250;4
239419;185101;4
239454;231949;4
240111;72147;4
240112;189550;4
240455;47257;4
240455;202758;4
241262;221868;4
241361;47492;4
241539;145364;4
241540;181642;4
241659;69911;4
241660;230387;4
241886;37047;4
242178;5334;4
242207;76022;4
242222;185067;4
242222;194386;4
242224;39227;4
242225;91947;4
242264;6436;4
242526;60248;4
242528;192640;4
243339;56027;4
243339;155547;4
244168;119786;4
244221;154712;4
244423;183240;4
244538;222677;4
244913;216639;4
244913;233851;4
245000;36161;4
245197;255233;4
245334;9851;4
245334;40717;4
245334;84057;4
245455;112212;4
245927;7300;4
245927;11081;4
246328;138690;4
246414;241539;4
246845;5590;4
246845;6236;4
246845;8874;4
246845;9772;4
246845;19632;4
246845;29725;4
246845;30141;4
246845;37582;4
246845;40903;4
246845;45115;4
246845;46771;4
246845;47681;4
246845;47768;4
246845;109469;4
246845;120963;4
246845;153298;4
247055;82408;4
247055;148235;4
247514;233757;4
247802;109985;4
247802;169208;4
247802;174349;4
247802;227646;4
247920;29495;4
247920;35425;4
247929;92491;4
248340;105121;4
248443;153317;4
248443;192033;4
248449;191558;4
248564;21957;4
248564;38217;4
248617;198779;4
248693;215166;4
249107;232956;4
249250;55821;4
249338;16116;4
249338;47220;4
249338;169208;4
249338;174250;4
249338;220990;4
249927;53416;4
250529;174278;4
250635;32014;4
250635;193647;4
250830;85753;4
250882;65649;4
250882;235274;4
251225;33058;4
251225;194386;4
251328;147042;4
251328;224677;4
251328;261032;4
251623;241660;4
251683;203133;4
251718;181012;4
251906;65999;4
252251;47768;4
252251;215694;4
252335;258264;4
253009;8874;4
253009;45115;4
253207;177080;4
253209;22446;4
253209;89119;4
253209;177080;4
253288;2705;4
253288;18302;4
253458;213376;4
254133;143416;4
254185;134136;4
254185;169603;4
254189;175910;4
254190;152784;4
254417;257893;4
254567;40124;4
254567;120726;4
254666;132646;4
254729;124304;4
254729;223219;4
254852;158820;4
255066;62246;4
255066;83779;4
255099;243339;4
255233;184594;4
255462;13384;4
255462;22517;4
255667;5590;4
255667;14170;4
255667;41194;4
255667;260164;4
255950;12536;4
255994;158736;4
256021;8078;4
256021;35705;4
256110;246328;4
257020;232082;4
257119;151054;4
257591;47492;4
257591;159870;4
257592;159870;4
257893;17444;4
257893;241886;4
258106;14170;4
258264;160878;4
258265;129373;4
258736;26236;4
258736;37590;4
259163;96717;4
259387;81238;4
259505;96083;4
259517;132544;4
259907;262;4
259907;175004;4
260045;135094;4
260045;188559;4
260164;3522;4
260164;255667;4
260748;207133;4
260748;215694;4
260825;14170;4
260825;19898;4
260825;34325;4
260825;53775;4
260825;227737;4
260862;129158;4
261032;4352;4
261032;30694;4
261032;40475;4
261032;50698;4
261032;112508;4
261032;251328;4
261050;112119;4
261050;135149;4
261462;244221;4
261577;145661;4
262053;213981;4
1066;4576;0
1066;46311;0
2291;22267;0
2291;25716;0
2291;40906;0
2291;45804;0
2291;46311;0
2291;65638;0
2291;71220;0
2291;161285;0
2291;179772;0
2291;203010;0
2291;239917;0
4576;1066;0
4576;23401;0
4576;46311;0
11927;17510;0
11927;21480;0
11927;25716;0
11927;26855;0
11927;28163;0
11927;30166;0
11927;40906;0
11927;46311;0
11927;170279;0
12630;28163;0
12630;35514;0
12630;40906;0
12630;46311;0
16425;17510;0
16425;40906;0
17510;11927;0
17510;16425;0
17510;25716;0
17510;33406;0
17510;35080;0
17510;40906;0
17510;41487;0
17510;42649;0
17510;45804;0
17510;46311;0
17510;47111;0
17510;49166;0
17510;51062;0
19364;31874;0
21480;11927;0
21480;25716;0
22267;2291;0
22267;25716;0
22267;40906;0
22267;46311;0
22446;25716;0
22446;28163;0
22446;33665;0
22446;40906;0
22446;45804;0
22446;46311;0
23401;4576;0
23401;25716;0
23401;40906;0
23401;45804;0
23401;46311;0
25716;2291;0
25716;11927;0
25716;17510;0
25716;21480;0
25716;22267;0
25716;22446;0
25716;23401;0
25716;26855;0
25716;27499;0
25716;28163;0
25716;30166;0
25716;31272;0
25716;33406;0
25716;35080;0
25716;36746;0
25716;41487;0
25716;42649;0
25716;46686;0
26855;11927;0
26855;25716;0
26855;33406;0
26855;40906;0
26855;41487;0
26855;46311;0
26855;47111;0
27499;25716;0
28163;11927;0
28163;12630;0
28163;22446;0
28163;25716;0
28163;31874;0
28163;33406;0
28163;41487;0
28163;42649;0
28163;47111;0
28163;246179;0
30166;11927;0
30166;25716;0
31272;25716;0
31272;40906;0
31272;46311;0
31874;19364;0
31874;28163;0
31874;40906;0
31874;46311;0
33406;17510;0
33406;25716;0
33406;26855;0
33406;28163;0
33406;31272;0
33406;40906;0
33406;45804;0
33406;46311;0
33406;51062;0
33406;170279;0
33406;246179;0
33665;22446;0
33665;44164;0
35080;17510;0
35080;25716;0
35080;40906;0
35080;47111;0
35514;12630;0
36746;25716;0
36746;40906;0
36746;45804;0
36746;46311;0
38731;35785;0
38731;163007;0
40906;2291;0
40906;11927;0
40906;12630;0
40906;16425;0
40906;17510;0
40906;22267;0
40906;22446;0
40906;23401;0
40906;26855;0
40906;31272;0
40906;31874;0
40906;33406;0
40906;35080;0
40906;36746;0
40906;41487;0
40906;42649;0
40906;44164;0
40906;46686;0
40906;47111;0
40906;51062;0
41487;17510;0
41487;25716;0
41487;26855;0
41487;28163;0
41487;40906;0
41487;45804;0
41487;46311;0
41487;51062;0
41487;246179;0
42649;17510;0
42649;25716;0
42649;28163;0
42649;40906;0
42649;46311;0
44164;33665;0
44164;40906;0
44164;46311;0
45804;2291;0
45804;17510;0
45804;22446;0
45804;23401;0
45804;33406;0
45804;36746;0
45804;40906;0
45804;41487;0
46311;1066;0
46311;2291;0
46311;4576;0
46311;11927;0
46311;12630;0
46311;17510;0
46311;22267;0
46311;22446;0
46311;23401;0
46311;26855;0
46311;31272;0
46311;31874;0
46311;33406;0
46311;36746;0
46311;41487;0
46311;42649;0
46311;44164;0
46311;47111;0
46311;48332;0
46311;51062;0
46311;71567;0
46311;150694;0
46686;25716;0
46686;40906;0
47111;17510;0
47111;26855;0
47111;28163;0
47111;35080;0
47111;40906;0
47111;46311;0
47111;170279;0
48332;46311;0
49166;17510;0
51062;17510;0
51062;28163;0
51062;33406;0
51062;40906;0
51062;41487;0
51062;46311;0
51062;170279;0
65638;2291;0
65638;71220;0
65638;179772;0
71220;2291;0
71220;65638;0
71220;161285;0
71220;203010;0
71567;46311;0
150694;46311;0
161285;2291;0
161285;71220;0
161285;239917;0
170279;11927;0
170279;33406;0
170279;47111;0
170279;51062;0
179772;2291;0
179772;65638;0
179772;71220;0
179772;239917;0
203010;2291;0
203010;71220;0
239917;2291;0
239917;161285;0
239917;179772;0
246179;28163;0
0;23136;5
0;49549;5
0;121070;5
1;1;5
1;18768;5
1;37933;5
2;8200;5
2;159671;5
3;15114;5
3;19361;5
3;25442;5
3;36978;5
3;135038;5
4;17164;5
4;160137;5
5;15224;5
5;50480;5
6;18729;5
6;45767;5
7;11913;5
7;77687;5
8;19557;5
8;20711;5
8;183410;5
9;11279;5
9;29257;5
9;41235;5
10;11;5
10;226061;5
11;10;5
11;18982;5
12;19;5
12;226061;5
13;14;5
13;16;5
14;13;5
14;34950;5
15;16180;5
15;104607;5
16;13;5
16;27333;5
16;27336;5
16;38134;5
17;17963;5
17;173013;5
18;19;5
18;18983;5
19;12;5
19;18;5
20;4258;5
20;9673;5
20;42686;5
21;5272;5
21;10247;5
22;22;5
22;68441;5
22;77835;5
22;109525;5
22;184729;5
22;222118;5
23;24;5
23;35;5
24;23;5
24;7426;5
25;36488;5
25;43457;5
26;1380;5
26;18989;5
27;13526;5
27;238114;5
28;29;5
28;11594;5
29;28;5
29;30;5
29;5199;5
29;230616;5
30;29;5
30;215;5
31;40;5
31;3181;5
31;3187;5
31;15320;5
31;229196;5
32;33;5
32;215;5
33;32;5
33;34;5
33;45675;5
33;46808;5
34;763;5
34;119415;5
35;23;5
35;22211;5
36;5039;5
36;38948;5
37;48362;5
37;48407;5
38;13851;5
38;144581;5
39;11556;5
39;16371;5
39;31481;5
39;51398;5
39;71955;5
39;188085;5
39;231733;5
40;31;5
40;46777;5
40;50186;5
40;51113;5
41;16255;5
41;33222;5
41;34667;5
42;1788;5
42;18959;5
42;39930;5
43;24905;5
43;25626;5
44;2505;5
44;25686;5
44;44834;5
44;196221;5
45;54;5
45;8135;5
46;5699;5
46;32462;5
47;1886;5
47;8104;5
47;8135;5
48;8138;5
48;108134;5
48;252463;5
49;11348;5
49;17778;5
50;1884;5
50;6126;5
51;32456;5
51;32463;5
52;62;5
52;19319;5
53;8505;5
53;23733;5
53;26049;5
53;32672;5
53;37880;5
54;45;5
54;6126;5
55;1886;5
55;254157;5
56;25682;5
56;44828;5
57;103101;5
57;103102;5
58;58;5
58;17169;5
58;41452;5
58;84182;5
58;87830;5
58;90874;5
58;110432;5
58;111079;5
58;121256;5
58;154711;5
58;158593;5
58;168820;5
58;169433;5
58;180449;5
58;192050;5
58;192983;5
58;229034;5
59;2838;5
59;37479;5
60;1211;5
60;76599;5
61;11471;5
61;27516;5
61;34859;5
61;51537;5
62;52;5
62;19331;5
63;38083;5
63;45874;5
64;22858;5
64;168854;5
64;231484;5
65;19051;5
65;35504;5
66;87839;5
66;249679;5
67;7033;5
68;11638;5
68;20040;5
68;31918;5
68;167754;5
69;567;5
69;10663;5
70;18171;5
70;50912;5
70;236357;5
71;40361;5
71;215582;5
72;38265;5
72;100613;5
72;178051;5
73;37032;5
73;132824;5
74;79;5
74;27261;5
74;253941;5
75;5199;5
75;29219;5
76;83;5
76;9373;5
76;19461;5
76;36402;5
76;37960;5
77;77;5
77;23423;5
77;47830;5
77;49047;5
77;162898;5
77;205814;5
78;38345;5
78;47935;5
79;74;5
79;83;5
80;80;5
80;23249;5
80;34773;5
80;138226;5
80;159669;5
81;82;5
81;36309;5
82;81;5
82;30573;5
83;76;5
83;79;5
84;45737;5
84;87288;5
84;209630;5
85;6388;5
85;34477;5
85;38933;5
85;98701;5
85;127952;5
86;134979;5
86;144996;5
86;179222;5
87;9214;5
87;15422;5
87;20988;5
88;24734;5
88;24740;5
88;27308;5
89;11722;5
89;30806;5
